Order;Customer;Product;Sales_Value;Quantity_Sold;Shipping_Cost
ES-2011-3805636;GT-14710;FUR-CH-10004462;183852;5;324.09
IN-2011-40155;CL-12700;TEC-PH-10000499;449883;7;323.75
ES-2014-5084020;MM-17920;TEC-PH-10002759;1824144;8;321.54
MX-2014-108532;CM-12160;FUR-BO-10002580;2344;8;321.42
IN-2014-74847;DB-13060;TEC-PH-10004618;204372;14;321.36
MZ-2014-140;JW-5220;OFF-ROG-10001101;8568;14;321.23
US-2014-154487;BN-11470;OFF-AP-10002252;250936;7;320.96
IN-2012-72964;JC-15775;FUR-CH-10000660;819936;2;320.92
MX-2011-146584;HL-15040;FUR-TA-10001285;2797248;6;320.38
MX-2012-144848;LH-16900;OFF-ST-10003741;145508;11;320.29
ID-2014-27163;DV-13045;FUR-BO-10003046;21890898;6;320.28
IN-2012-26274;BT-11530;FUR-TA-10001116;54513;6;320.27
IR-2012-660;BM-1650;TEC-MOT-10002272;129108;2;319.58
IN-2011-44901;MG-18205;TEC-CO-10004997;152652;4;319.53
CA-2014-152975;RB-19705;TEC-PH-10004586;107985;3;319.04
MX-2013-123463;FC-14245;FUR-CH-10002780;186972;6;318.17
MX-2013-165064;TT-21220;FUR-BO-10004558;181524;7;318.08
IN-2014-48261;CY-12745;TEC-CO-10002376;95976;3;317.81
MX-2014-126711;SJ-20215;TEC-PH-10003457;304584;7;317.17
MX-2013-141474;PB-18805;TEC-PH-10000106;2125;5;316.76
CM-2012-6440;BP-1230;TEC-MEM-10002005;97608;4;316.66
IN-2013-20177;RW-19690;TEC-CO-10003342;126636;4;316.59
CA-2014-141733;RW-19540;FUR-CH-10004086;145865;5;315.73
ZA-2011-8980;DB-3360;FUR-BEV-10004919;213444;4;315.57
ES-2012-2183106;DK-13150;TEC-CO-10003342;4748436;14;315.29
SF-2013-9730;RW-9540;TEC-OKI-10001385;18675;6;314.81
IN-2011-74490;PS-19045;FUR-CH-10003009;10017;6;314.7
CA-2012-102281;MP-17470;FUR-BO-10002613;899136;4;314.38
CA-2014-120138;TB-21625;OFF-BI-10004519;66392;5;314.27
IN-2014-10979;MO-17800;OFF-AP-10001931;430632;8;314.15
IN-2013-72740;NF-18475;OFF-AP-10001305;89955;3;313.71
IN-2013-15277;MR-17545;TEC-CO-10002150;76392;4;313.66
IT-2012-2619984;CB-12415;TEC-PH-10004823;254424;4;313.58
ID-2012-81056;LC-17050;FUR-CH-10000051;1136664;4;313.52
IN-2014-27303;RA-19885;FUR-CH-10000602;2301;5;313.45
CG-2012-6760;MG-8145;TEC-CIS-10002259;390888;6;313.31
CA-2013-114489;JE-16165;FUR-CH-10000454;195184;8;312.22
CA-2014-160885;JK-16090;TEC-PH-10001795;247996;4;312.14
ID-2013-69345;EM-13960;OFF-AP-10001824;224916;4;311.14
MX-2012-122756;DJ-13420;OFF-AP-10002681;252826;7;310.75
ES-2014-4107155;CD-11920;FUR-TA-10003268;1461135;5;310.17
MX-2013-147844;BO-11425;TEC-PH-10003457;304584;7;309.75
CA-2011-116246;LW-17215;FUR-CH-10002024;3785292;6;309.69
CA-2014-143686;PJ-19015;TEC-AC-10001838;139993;7;309.52
ID-2014-27765;KM-16720;FUR-BO-10002204;2152956;8;309.11
ES-2013-5135305;SV-20785;TEC-AC-10004571;12441;5;309
MX-2011-131478;BG-11695;FUR-CH-10004095;2226816;9;308.66
IN-2014-57837;CS-12130;FUR-BO-10001212;1586412;4;307.98
CA-2013-133711;MC-17425;TEC-MA-10000010;3040;8;307.85
IZ-2014-7800;BD-1635;OFF-KIT-10003683;34254;6;307.83
ES-2014-1107818;RF-19345;OFF-AP-10004512;113694;2;307.43
ID-2013-60896;JE-16165;FUR-BO-10000980;6776352;2;307.25
IR-2014-890;MG-7680;FUR-BUS-10004644;73134;2;305.98
CA-2011-163223;KH-16690;TEC-PH-10000730;349993;7;305.29
IN-2014-16887;CC-12475;TEC-CO-10002040;127272;4;305.27
ES-2013-1525878;LT-16765;OFF-AP-10002321;185634;6;305.25
ES-2014-3691479;FH-14365;TEC-PH-10000493;2295;4;305.2
ES-2012-3533091;BF-10975;TEC-PH-10001396;16221825;3;305.16
IN-2013-72390;CJ-12010;TEC-PH-10000896;106344;7;304.95
HU-2014-960;SH-9975;TEC-MEM-10002202;344988;14;304.75
US-2012-110436;SL-20155;FUR-BO-10001356;585456;3;304.53
LI-2014-5380;NC-8340;TEC-SHA-10001231;142944;4;304.5
SF-2013-8920;JB-5400;FUR-HON-10001960;10578;2;304.36
IN-2013-36963;VG-21805;FUR-BO-10000980;109296;3;304.16
MX-2014-117051;TB-21250;FUR-TA-10002966;1483;5;303.65
MX-2014-133830;PS-18970;OFF-AP-10002252;17924;5;303.63
ES-2014-3540255;BB-11545;FUR-BO-10001943;2455677;7;303.59
GG-2012-8530;SG-10470;TEC-BRO-10004802;190044;6;303.45
IN-2013-60546;SP-20920;TEC-PH-10001751;371259;7;302.99
IN-2012-44278;NZ-18565;TEC-CO-10003102;237222;9;302.82
IN-2011-35178;Dp-13240;TEC-PH-10003713;572535;9;302.61
ES-2014-2421154;GZ-14470;FUR-BO-10000967;255318;7;302.55
MX-2014-123512;AH-10075;OFF-AP-10002317;200352;6;302.48
PL-2014-9210;CB-2025;TEC-SHA-10000971;118836;4;302.14
IN-2011-43375;SC-20050;TEC-PH-10004664;2875095;5;302.01
IT-2013-4559122;AM-10705;FUR-CH-10000546;23805;5;301.73
AL-2011-7440;SC-10230;TEC-STA-10002497;16191;10;301.73
ID-2012-39903;JS-15595;OFF-AP-10004964;28217178;6;301.26
ID-2012-48639;BS-11380;TEC-CO-10001895;29911032;9;300.6
IN-2013-42864;TC-21295;OFF-AP-10002573;17986764;4;300.5
RS-2013-7430;JL-5130;TEC-APP-10000308;254484;4;299.4
IN-2013-41975;Dp-13240;FUR-CH-10002061;95172;2;299.12
IN-2014-78725;NF-18385;TEC-PH-10001670;257592;4;298.83
ES-2014-4089082;AS-10090;OFF-AP-10001623;169983;3;298.77
IN-2013-11938;EL-13735;FUR-BO-10001255;2634552;8;298.63
IN-2013-34170;FH-14275;FUR-BO-10002990;3707352;11;298.44
IN-2014-53427;LT-16765;FUR-TA-10004711;429885;5;297.81
IN-2014-41786;BN-11470;OFF-AP-10002793;341748;6;297.2
ES-2012-1691714;BP-11230;OFF-AP-10000584;208032;4;296.98
IN-2011-51740;DM-13525;TEC-PH-10000720;8406;5;296.68
CA-2013-107783;OT-18730;OFF-BI-10000545;1369764;6;296.1
CD-2013-4900;SM-10320;OFF-SME-10000538;12888;10;296.08
IN-2012-63787;PM-19135;FUR-BO-10002736;66069;5;296.01
MW-2014-7130;TS-11430;OFF-CUI-10000682;323424;6;295.74
MX-2013-147690;TS-21340;TEC-PH-10002672;21713;5;294.97
IN-2014-34317;AM-10705;TEC-AC-10002244;2074734;9;294.73
MX-2014-127005;LS-17245;TEC-PH-10000018;8498;2;294.57
IN-2013-26519;DR-12940;FUR-BO-10004852;1177173;3;294.55
CA-2013-1260;DW-3480;TEC-HEW-10003829;227034;6;294.25
CA-2014-123967;SF-20200;FUR-TA-10003954;266562;9;294.17
IN-2013-57914;CM-11815;TEC-PH-10000303;286308;9;293.78
ES-2014-2598901;FG-14260;OFF-AP-10001593;125307;5;293.46
IR-2012-1470;KN-6705;OFF-BRE-10001107;336924;6;293.12
WA-2014-7260;TB-11520;TEC-MEM-10002005;146412;6;293.07
IT-2012-2093927;GM-14440;FUR-BO-10002708;1273125;7;291.93
CA-2014-113418;CM-12655;TEC-MA-10002428;170489;11;291.68
MX-2014-167325;JB-15400;TEC-CO-10003655;12587774;5;291.63
IN-2014-68057;JS-16030;FUR-CH-10001271;2584008;7;291.06
IN-2013-16999;AM-10705;TEC-CO-10000447;148239;6;290.69
MX-2014-139164;SF-20200;TEC-PH-10000018;12747;3;290.52
CA-2011-145387;AM-10705;FUR-CH-10002320;16049;5;289.82
MX-2012-131758;JF-15295;FUR-CH-10001332;281808;9;289.52
ID-2014-74238;KH-16510;FUR-CH-10002573;104625;3;289.32
IN-2012-27583;DL-13330;TEC-PH-10001699;31872;5;289.17
IN-2012-56073;KN-16390;FUR-CH-10000660;409968;10;288.98
IN-2012-37698;SV-20935;OFF-ST-10000704;70335;5;288.75
IN-2014-25063;MD-17860;TEC-CO-10003354;2293488;8;288.63
ES-2012-5420110;LS-17200;TEC-MA-10002918;12386115;9;288.47
MX-2014-169313;JM-15865;FUR-CH-10001588;1715056;7;288.1
CA-2014-158729;AC-10450;OFF-SU-10002881;166562;2;287.77
IN-2014-80286;CM-12445;FUR-CH-10000051;284166;6;287.24
IT-2013-3695467;SS-20140;OFF-AP-10001623;339966;12;286.87
IN-2012-75904;BW-11110;TEC-MA-10001752;160776;6;286.74
IN-2013-71333;JE-15610;TEC-PH-10004006;84015;5;286.67
IN-2013-25560;GH-14425;FUR-BO-10000035;123633;3;286.57
IN-2014-25847;JK-16090;OFF-AP-10003275;248856;8;286.53
MX-2011-125045;SM-20320;OFF-AP-10003561;1124256;7;286.46
CA-2013-128818;CJ-12010;TEC-MA-10000488;399995;5;286.44
US-2014-168046;GR-14560;FUR-TA-10004154;72672;3;286.37
US-2012-100377;TS-21370;TEC-CO-10001046;279996;5;286.3
MA-2013-1850;DH-3675;TEC-STA-10003330;151992;6;286.2
RS-2011-3350;MM-8280;TEC-CAN-10000932;127932;4;286.19
IN-2014-35983;SW-20275;FUR-CH-10000994;7233;5;286.01
IR-2011-7220;PM-9135;TEC-MOT-10003348;64269;1;285.83
IN-2012-50207;GH-14425;FUR-BO-10003783;2619;8;285.65
ID-2012-17601;JM-15865;OFF-AP-10001329;170487;6;285.61
ES-2012-2224678;CM-12115;TEC-CO-10004563;171591;7;285.12
IN-2012-50788;SC-20845;TEC-PH-10001751;1278;2;284.81
MO-2013-60;GP-4740;OFF-HOO-10001783;123456;4;284.7
ES-2011-5752766;AF-10870;OFF-AP-10003558;41952;8;284.51
IT-2012-5541212;TS-21505;FUR-BO-10000170;1765395;5;284.19
MX-2013-148453;CR-12730;FUR-TA-10002101;1480368;3;283.93
MX-2012-153157;FH-14365;TEC-PH-10000419;296898;7;283.69
ID-2011-66475;BM-11575;FUR-TA-10001494;2301138;7;283.36
ES-2014-5295631;AH-10030;FUR-BO-10001165;110052;3;283.25
IN-2011-76758;AG-10495;TEC-CO-10000562;251895;7;283.09
ES-2014-1015287;BN-11470;FUR-BO-10003697;9963;5;282.58
CA-2014-136308;MW-18235;TEC-MA-10000488;1919976;3;282.43
AU-2011-0;AG-675;FUR-HON-10003871;92295;1;282.09
ES-2013-2003988;SW-20755;FUR-BO-10003103;1850445;5;281.82
MX-2014-113845;CS-12460;FUR-BO-10001946;66456;6;281.74
ES-2014-1356130;SK-19990;TEC-AC-10004849;15471;6;280.54
IN-2014-34632;MP-18175;OFF-AP-10003621;2190951;5;280.47
MX-2012-111178;AG-10900;OFF-AP-10001106;324288;9;279.53
MO-2012-100;AJ-960;TEC-SAM-10004785;25446;4;279.11
UP-2013-910;MC-7275;TEC-CIS-10002344;260556;4;278.98
IT-2013-2494403;JF-15295;OFF-ST-10004267;1271457;11;278.75
CA-2013-162236;ER-13855;FUR-TA-10002533;8763;10;278.5
SA-2011-1830;MM-7260;TEC-STA-10003386;120756;4;278.34
IN-2012-44068;EJ-13720;FUR-BO-10004043;20511;5;278.13
MX-2013-137330;MS-17365;TEC-PH-10001712;254424;6;277.93
CA-2011-108609;AJ-10780;FUR-TA-10003954;1421664;8;277.66
ES-2014-1393638;DH-13675;FUR-BO-10000259;131445;3;277.29
CA-2011-164973;NM-18445;TEC-MA-10002927;399198;2;276.89
MX-2013-105585;HE-14800;FUR-TA-10004801;98032;2;276.71
CA-2011-116666;KT-16480;TEC-CO-10001449;179997;5;276.7
IN-2011-33183;SB-20170;FUR-BO-10004771;24705;6;276.29
CA-2013-139997;EM-14140;TEC-CO-10000971;149995;5;276.23
IN-2012-83471;VT-21700;FUR-BO-10001370;87702;2;275.91
US-2012-126214;JS-15880;FUR-TA-10003748;161837;13;275.6
IN-2012-80391;BC-11125;TEC-CO-10002122;191736;6;275.57
IN-2011-19330;NF-18595;TEC-MA-10002468;21735;7;275.52
CA-2013-147256;FC-14245;OFF-AP-10003057;192759;7;274.82
CA-2012-8790;RH-9600;OFF-BRE-10002706;17991;6;274.75
IT-2011-4752666;RB-19330;FUR-BO-10004388;181425;5;274.63
ES-2012-2287053;CS-11950;OFF-AP-10004201;1293675;5;274.58
ES-2014-4472745;BW-11110;OFF-AP-10004511;247755;5;273.88
CA-2013-155845;CM-12235;TEC-AC-10004145;1399944;7;273.79
IN-2012-53420;LW-16825;TEC-CO-10004961;7233;2;273.63
ES-2014-5474746;RD-19585;TEC-CO-10004089;209712;8;273.57
CA-2013-110492;JS-15880;OFF-ST-10003716;135012;6;273.44
IN-2014-58460;BT-11680;OFF-AP-10000675;324288;6;271.59
US-2014-102890;SG-20470;FUR-TA-10000577;104463;5;271.32
CA-2014-141789;AC-10450;OFF-BI-10001359;179398;2;271.12
IT-2014-2185471;TB-21175;FUR-BO-10003559;59736;4;271.01
UP-2013-1070;MD-7860;OFF-HAM-10004896;395514;14;270.65
IN-2014-79544;JH-16180;FUR-BO-10004842;796824;6;270.56
ES-2014-3535439;CC-12145;TEC-AC-10003506;230526;9;270.26
MX-2011-134705;XP-21865;FUR-TA-10003926;283376;10;269.94
IN-2011-10055;TS-21370;OFF-AP-10003598;207732;4;269.89
MX-2014-157077;ML-17410;FUR-BO-10002300;191688;7;269.76
MX-2014-124744;MY-18295;FUR-BO-10004472;12125;5;269.53
CA-2014-122490;TT-21070;FUR-CH-10001215;2404704;6;269.03
ES-2013-1706935;BS-11665;TEC-PH-10001066;1622565;3;268.19
IN-2014-81154;NL-18310;TEC-CO-10000847;85644;6;268.13
US-2013-126452;SC-20230;FUR-TA-10003569;2887056;9;268.1
IT-2014-3335279;CA-11965;FUR-BO-10002812;1361043;9;268.04
IN-2014-78186;QJ-19255;TEC-CO-10002035;339174;9;267.93
MX-2013-101077;RE-19450;TEC-PH-10002815;2375296;7;267.78
SF-2012-9340;CP-2085;FUR-SAU-10001776;88902;6;267.64
RS-2011-7040;JK-5730;FUR-CHR-10002686;178248;4;266.4
ES-2012-5708011;HZ-14950;TEC-CO-10000660;6677685;3;266.02
ID-2014-42262;AR-10570;TEC-CO-10004170;1612845;5;266
IT-2013-4354136;EH-14005;OFF-ST-10001478;845208;7;265.85
IN-2012-29130;JR-15700;OFF-AP-10003275;279963;9;265.46
IN-2013-47071;PL-18925;OFF-AP-10003275;15491286;6;265.14
MX-2012-132038;TC-21145;TEC-PH-10004074;16964;4;264.89
MX-2012-167892;DG-13300;OFF-AP-10004031;9355;5;264.43
ES-2013-4477075;LW-16990;TEC-MA-10004535;20368125;9;263.82
ES-2012-5168556;Dl-13600;TEC-AC-10001566;98052;4;263.71
ES-2013-4100927;SC-20095;TEC-CO-10002174;1654644;8;263.47
CA-2014-131254;NC-18415;OFF-BI-10003527;1525188;6;263.47
ID-2014-29032;EB-13930;FUR-CH-10003232;20637684;6;263.01
MO-2013-60;GP-4740;TEC-CIS-10001938;145728;8;262.66
IN-2011-33183;SB-20170;TEC-CO-10003901;169323;7;262.52
US-2014-167402;CP-12085;OFF-SU-10002881;416405;5;262.42
MX-2013-140382;SM-20005;FUR-TA-10001229;14112;6;262.11
IT-2011-3410434;JR-15670;OFF-AP-10001623;2039796;4;262.11
IN-2012-51810;CM-12160;TEC-PH-10001457;57375;9;261.87
IN-2012-76408;DL-12925;TEC-CO-10002283;1641087;7;261.52
MX-2011-115686;FM-14290;FUR-BO-10000728;13809;5;261.26
IN-2011-17594;DP-13165;TEC-PH-10001751;1917;3;261.08
IN-2013-85662;CK-12595;FUR-BO-10001309;8235;2;260.6
CA-2013-168354;RH-19510;FUR-CH-10004675;87232;4;260.38
IN-2013-42269;GM-14440;TEC-PH-10000030;318075;5;260.29
ES-2013-5114628;CM-11830;TEC-MA-10004609;29101875;11;259.97
CA-2011-126683;PP-18955;FUR-TA-10002958;234882;9;259.81
CA-2014-167752;RW-19690;OFF-AP-10002945;192416;8;259.62
IN-2013-52552;MM-17260;TEC-PH-10003891;91035;5;259.57
ES-2014-2648154;ME-17320;FUR-TA-10002786;85668;2;259.34
MX-2013-115742;CS-12490;FUR-CH-10000843;1731072;7;259.25
IT-2013-1659438;GH-14410;TEC-PH-10003513;1330992;12;259.12
CA-2011-167199;ME-17320;FUR-CH-10004063;257382;9;258.99
MX-2014-107181;MC-17635;TEC-AC-10000203;191408;14;258.96
MX-2014-124002;VT-21700;TEC-PH-10000419;339312;8;258.84
US-2014-165456;TB-21625;FUR-CH-10003981;1079316;6;258.42
IN-2014-25091;SJ-20215;TEC-CO-10004961;14466;4;258.02
IN-2011-24832;CD-11920;FUR-CH-10002250;327201;7;257.63
ID-2013-71522;TA-21385;OFF-AP-10000487;3386859;7;257.24
IT-2011-2051710;DJ-13420;TEC-PH-10003683;728532;7;257.16
IN-2012-60126;DP-13105;OFF-AP-10003500;2498526;9;257.16
QA-2014-940;LM-7065;TEC-MOT-10000554;257592;4;256.87
ES-2012-2930191;AR-10510;FUR-BO-10000490;254646;7;256.7
IN-2013-50214;JH-15910;FUR-BO-10001749;288876;7;256.64
IN-2012-33288;PC-19000;TEC-AC-10003753;10314;4;256.26
ES-2014-2565448;CM-12235;TEC-PH-10000037;123744;8;255.92
CG-2014-4630;DK-3375;TEC-STA-10003447;101832;4;255.69
ES-2012-4765389;NM-18520;OFF-SU-10000076;6006;13;255.57
ES-2013-2453999;EG-13900;FUR-BO-10004999;2756943;7;255.56
ID-2014-68183;AH-10075;OFF-AP-10003032;1534869;3;255.42
IN-2013-48324;DK-12895;TEC-CO-10003819;1781136;8;255.36
IN-2013-83191;AS-10630;TEC-PH-10002962;64398;10;255.36
US-2012-158323;CL-11890;TEC-PH-10000808;13632;8;255.17
ES-2012-3552576;CA-12265;FUR-CH-10002585;331527;7;254.92
CA-2013-162355;PF-19165;FUR-BO-10004695;126686;7;254.77
ES-2012-5359319;DB-12970;TEC-MA-10003557;2123028;8;254.54
ES-2014-3182169;PC-19000;TEC-CO-10001191;247884;7;254.47
IN-2011-52209;VS-21820;OFF-AP-10003795;1894536;4;254.37
CA-2013-106530;CL-12565;OFF-ST-10002011;1006056;3;254.13
US-2013-140158;DR-12940;TEC-CO-10001449;539991;9;254.03
IN-2012-14920;JR-15670;TEC-CO-10003102;13179;5;253.95
ES-2014-1972860;NF-18475;TEC-CO-10001839;135009;7;253.73
IN-2013-73608;MF-17665;TEC-MA-10002148;183918;7;253.5
CA-2013-129630;IM-15055;TEC-CO-10003763;279996;5;253.33
ES-2013-1776729;EB-13930;TEC-PH-10004823;190818;3;253.26
MX-2014-116267;EB-13975;TEC-CO-10000137;1264466;5;253.25
CA-2013-103982;AA-10315;OFF-SU-10000151;3930072;3;253.2
ES-2012-4934238;JH-15820;TEC-PH-10004910;96516;7;253.09
IT-2013-5930911;MV-17485;OFF-ST-10000288;748116;4;253.03
ES-2012-2674466;JW-15955;FUR-BO-10004844;943866;7;252.9
IN-2014-54708;LA-16780;FUR-BO-10001822;144744;4;252.36
ES-2013-5085939;FM-14215;TEC-AC-10003265;15525;6;252.17
CA-2011-163748;HG-15025;TEC-CO-10002095;199996;5;252.11
CA-2014-121559;HW-14935;OFF-AP-10002945;24052;8;252
CA-2014-105214;TS-21610;FUR-CH-10000015;121296;7;251.88
MX-2013-109141;MC-17575;FUR-CH-10000885;91926;3;251.57
MX-2013-100223;MC-17635;TEC-PH-10003457;304584;7;251.05
IN-2013-59888;CR-12625;TEC-PH-10000169;766872;2;250.36
MO-2011-6660;JF-5415;FUR-BAR-10000946;288018;6;250.06
MX-2013-158106;AH-10210;OFF-AP-10001776;140336;4;250.03
US-2011-158554;LH-16750;OFF-AP-10000663;1819104;6;249.64
US-2012-134558;PM-19135;TEC-AC-10004145;224991;9;248.96
IN-2011-47596;PO-19195;FUR-TA-10004383;2018331;9;248.91
IN-2011-44901;MG-18205;FUR-BO-10002462;20655;5;248.81
IN-2011-25084;BM-11785;TEC-CO-10003354;127416;4;248.59
IN-2014-46777;KD-16345;FUR-BO-10003282;248562;6;248.41
IT-2014-5245370;TS-21610;OFF-AP-10000584;156024;3;247.99
IN-2011-73160;AR-10510;TEC-PH-10000780;32712;5;247.7
US-2013-130855;PG-18895;FUR-CH-10001332;751488;3;246.73
MX-2013-147291;LC-17050;TEC-PH-10002815;21208;5;246.39
ES-2014-5576647;DJ-13420;TEC-MA-10001009;2102832;8;246.17
ES-2011-1808201;HK-14890;TEC-MA-10004655;820488;8;246.09
CA-2014-102204;CJ-12010;FUR-CH-10002024;280392;5;246.07
IN-2011-12526;RR-19315;TEC-CO-10002040;1718172;6;246.05
TZ-2013-3060;HH-5010;OFF-HAM-10003368;55344;8;246.05
ES-2012-3032254;SH-20635;FUR-TA-10002467;27942525;5;245.86
ES-2013-5135305;SV-20785;FUR-CH-10004774;124254;3;245.83
CA-2014-118724;AR-10825;TEC-PH-10002549;1626192;9;245.6
IN-2012-55625;DV-13465;TEC-PH-10003794;12747;2;245.57
MO-2013-5590;RP-9855;TEC-BEL-10003985;155376;6;245.57
MX-2014-118332;NF-18385;FUR-TA-10003641;2205568;8;245.07
CA-2014-157854;DM-13345;OFF-BI-10001359;269097;3;244.88
ES-2011-1406120;LR-17035;TEC-PH-10000160;32277;5;244.67
IN-2014-17230;DR-12940;FUR-CH-10002573;1395;3;244.5
ES-2014-5714196;AF-10870;FUR-TA-10002951;2291835;7;244.3
CF-2011-2380;IM-5055;FUR-BUS-10004820;16608;4;244.07
ID-2013-76534;VG-21805;FUR-TA-10004745;2436672;4;244.03
CA-2014-109085;CK-12325;FUR-CH-10003981;89943;5;243.89
RS-2011-8730;AS-285;FUR-HAR-10004086;9546;10;243.85
MX-2012-132955;DK-12985;OFF-AP-10003287;1903;5;243.79
CA-2012-160227;ED-13885;FUR-CH-10002073;2621322;11;243.77
ES-2014-1133803;RW-19540;TEC-CO-10001678;15909;5;243.57
IZ-2014-2150;EH-4185;FUR-BUS-10002040;146736;4;243.14
IN-2014-43550;ML-17395;FUR-BO-10004679;10912806;3;243.11
MX-2012-122329;BF-11215;TEC-CO-10003346;20143632;8;243.06
CG-2013-4000;MB-7305;FUR-CHR-10002165;387768;8;242.9
US-2014-105998;CR-12580;FUR-TA-10001095;1673184;12;242.63
US-2012-150630;TB-21520;FUR-BO-10004834;308343;7;242.6
IN-2014-35766;KN-16450;TEC-PH-10002683;286335;5;242.57
IN-2014-17580;HR-14770;FUR-CH-10000974;284166;8;242.38
ES-2014-5507713;CK-12760;TEC-MA-10003223;765459;3;242.18
IN-2014-26120;PB-19210;OFF-AP-10000647;188784;4;241.89
US-2011-167262;AC-10450;TEC-PH-10000486;742336;8;241.86
CA-2011-141649;DM-12955;OFF-AP-10003217;795408;6;241.68
MX-2014-101980;AA-10480;OFF-AP-10001106;18016;5;241.54
IT-2013-3085011;EB-13840;TEC-PH-10003492;77928;5;241.34
AG-2011-8180;RO-9780;TEC-EPS-10004558;61326;2;241.33
CA-2014-167395;KM-16720;TEC-PH-10004977;97995;5;240.88
IN-2014-85011;MR-17545;FUR-CH-10002980;183756;4;240.32
ES-2013-4779701;SP-20920;OFF-AP-10004512;397929;7;240.17
CA-2013-165848;EN-13780;TEC-MA-10003356;134985;3;240.11
MX-2013-105046;AH-10465;TEC-CO-10003262;11982986;5;240.09
CA-2012-164301;EB-13840;FUR-TA-10001889;339368;8;240.06
IN-2014-25014;AH-10585;FUR-BO-10003282;1864215;5;239.83
TU-2011-6390;CV-2805;FUR-HAR-10002873;114264;6;239.71
IT-2014-3219372;JK-15325;FUR-BO-10003126;16308;5;239.69
LH-2012-9760;RB-9435;TEC-CIS-10002259;1172664;6;239.69
IR-2013-3500;AG-525;TEC-MOT-10002560;202188;14;239.62
MX-2012-133305;AR-10345;FUR-BO-10003873;836928;4;239.22
SA-2014-1380;MW-8220;TEC-CIS-10002344;130278;2;239.04
EG-2012-520;AH-210;OFF-BRE-10004436;224388;4;238.95
IN-2014-17503;FC-14245;TEC-PH-10000214;1221561;11;238.9
IN-2011-36711;ML-17410;OFF-AP-10004168;160929;3;238.76
ID-2014-26960;TH-21235;TEC-CO-10001222;159651;6;238.52
CA-2014-143567;TB-21175;FUR-CH-10000454;97592;4;238.51
IN-2013-11546;TW-21025;TEC-CO-10000972;201888;12;238.34
SF-2014-3260;LT-7110;TEC-OKI-10002750;188532;6;238.23
IT-2011-3911927;KN-16390;FUR-TA-10002497;311934;7;238.03
ES-2014-5852851;HD-14785;FUR-BO-10002708;196425;6;237.78
CA-2011-124688;CC-12610;FUR-TA-10003569;120294;3;237.41
ID-2014-84269;BE-11455;FUR-CH-10002980;1653804;6;237.38
SA-2014-1290;MC-7575;TEC-PAN-10000577;621;2;237.28
IN-2012-63759;CS-12460;TEC-CO-10004027;267381;9;237.05
ES-2014-1854100;ME-17320;FUR-BO-10001392;130797;3;236.79
IT-2014-5204858;SW-20275;TEC-PH-10002935;1145232;3;236.69
CA-2014-103212;MH-18025;FUR-TA-10003473;150452;4;236.63
MX-2012-102848;CR-12820;TEC-CO-10000051;190210816;8;236.56
ES-2014-4675868;HM-14860;TEC-CO-10001008;19134;10;236.49
MZ-2014-5860;CC-2475;FUR-SAF-10002112;185472;4;236.26
ES-2013-5785549;JM-15250;FUR-CH-10004910;2958984;7;236.23
ID-2011-72894;PS-18970;OFF-AP-10000675;81072;3;236.16
ES-2014-3926182;CM-12190;FUR-BO-10003734;2953584;8;236.13
ES-2013-3650909;QJ-19255;OFF-AP-10004186;25938;5;236.06
IN-2013-79992;TS-21505;OFF-AP-10001018;2051013;5;235.88
CA-2014-168858;JD-16150;OFF-AP-10003849;250474;7;235.83
ES-2014-2538638;CS-11860;TEC-CO-10001375;131865;5;235.46
IN-2011-54120;KM-16720;TEC-PH-10002320;112077;9;235.28
CA-2011-134313;RA-19915;TEC-PH-10001795;1983968;4;235.13
MX-2014-120579;SB-20185;OFF-AP-10003287;30448;8;235.08
ES-2014-2275791;MT-18070;FUR-BO-10003738;656856;2;234.96
ES-2014-2513617;JF-15415;TEC-CO-10001342;251895;7;234.85
NI-2013-6450;MT-8070;FUR-SAF-10002112;1669248;12;234.85
ES-2013-3061639;ES-14020;FUR-BO-10003991;247608;6;234.79
CA-2011-133592;KM-16375;TEC-AC-10002049;16878;4;234.73
EN-2011-70;AB-600;TEC-CIS-10002344;130278;2;234.73
IN-2014-80559;PS-18970;FUR-TA-10002650;212532;4;234.67
ES-2013-5755406;EB-13975;TEC-PH-10002759;195444;3;234.61
MX-2012-136987;AF-10870;TEC-PH-10004182;85692;2;234.28
IN-2014-35528;MC-17425;TEC-PH-10000030;36960315;7;234.16
IN-2012-33820;CC-12685;TEC-PH-10002652;130296;2;234.15
TU-2014-5220;EH-4125;FUR-HAR-10004593;1136664;6;234.15
IN-2014-72516;IM-15070;TEC-AC-10004938;10439304;8;234.13
IN-2013-45636;BS-11665;TEC-CO-10003354;1720116;6;234.13
IV-2011-1910;SM-10320;TEC-KON-10002052;125376;4;234.11
US-2013-123526;DA-13450;OFF-AP-10000213;2180244;11;234.04
ES-2013-4897406;DB-13060;TEC-MA-10004446;1306467;6;233.74
CA-2013-8350;SS-10410;OFF-ROG-10002294;170496;12;233.11
CA-2014-152912;BM-11650;OFF-ST-10003208;163314;9;232.86
MX-2014-137211;LC-16885;FUR-TA-10002093;775536;3;232.84
ES-2012-5149849;TC-20980;FUR-TA-10002411;2012049;6;232.54
IN-2011-31594;SW-20350;TEC-PH-10001990;21668976;4;232.49
IN-2014-72054;JW-15220;TEC-PH-10000780;32712;5;232.45
